stopinfo_ended;stopinfo_id;stopinfo_initialContainers;stopinfo_initialPersons;stopinfo_lane;stopinfo_loadedContainers;stopinfo_loadedPersons;stopinfo_parking;stopinfo_pos;stopinfo_started;stopinfo_type;stopinfo_unloadedContainers;stopinfo_unloadedPersons
12620.00;panqian_private_13;0;0;543863877#1_0;0;0;1;210.36;12570.00;private;0;0
12621.00;panqian_tricycle_55;0;0;543863877#1_0;0;0;1;210.37;12610.00;tricycle;0;0
12622.00;liujin_private_40;0;0;-51691749#4_0;0;0;1;143.79;12609.00;private;0;0
12623.00;liujin_motorcycle_47;0;0;-51691749#4_0;0;0;1;143.78;12584.00;motorcycle;0;0
12624.00;liujin_motorcycle_59;0;0;-51691749#4_0;0;0;1;143.78;12601.00;motorcycle;0;0
12625.00;liujin_tricycle_20;0;0;-51691749#4_0;0;0;1;143.78;12589.00;tricycle;0;0
12626.00;liujin_tricycle_54;0;0;-51691749#4_0;0;0;1;143.79;12605.00;tricycle;0;0
12627.00;liujin_motorcycle_35;0;0;-51691749#4_0;0;0;1;143.77;12617.00;motorcycle;0;0
12628.00;liujin_tricycle_58;0;0;-51691749#4_0;0;0;1;143.78;12574.00;tricycle;0;0
12641.00;panqian_motorcycle_27;0;0;543863877#1_0;0;0;1;210.36;12626.00;motorcycle;0;0
12641.00;houshan_tricycle_78;0;0;1172895350#7_0;0;0;1;654.28;12631.00;tricycle;0;0
12642.00;panqian_tricycle_52;0;0;543863877#1_0;0;0;1;210.37;12615.00;tricycle;0;0
12645.00;liujin_tricycle_30;0;0;-51691749#4_0;0;0;1;143.79;12632.00;tricycle;0;0
12660.00;panqian_motorcycle_58;0;0;543863877#1_0;0;0;1;210.37;12635.00;motorcycle;0;0
12664.00;liujin_private_44;0;0;-51691749#4_0;0;0;1;143.78;12635.00;private;0;0
12665.00;liujin_private_57;0;0;-51691749#4_0;0;0;1;143.75;12644.00;private;0;0
12666.00;liujin_private_59;0;0;-51691749#4_0;0;0;1;143.79;12621.00;private;0;0
12667.00;liujin_motorcycle_31;0;0;-51691749#4_0;0;0;1;143.76;12653.00;motorcycle;0;0
12668.00;liujin_tricycle_11;0;0;-51691749#4_0;0;0;1;143.78;12649.00;tricycle;0;0
12668.00;panqian_motorcycle_53;0;0;543863877#1_0;0;0;1;210.38;12655.00;motorcycle;0;0
12669.00;liujin_tricycle_32;0;0;-51691749#4_0;0;0;1;143.76;12641.00;tricycle;0;0
12670.00;liujin_tricycle_50;0;0;-51691749#4_0;0;0;1;143.79;12657.00;tricycle;0;0
12673.00;liujin_private_63;0;0;-51691749#4_0;0;0;1;143.79;12663.00;private;0;0
12674.00;panqian_tricycle_33;0;0;543863877#1_0;0;0;1;210.36;12646.00;tricycle;0;0
12678.00;panqian_tricycle_34;0;0;543863877#1_0;0;0;1;210.37;12650.00;tricycle;0;0
12684.00;panqian_tricycle_35;0;0;543863877#1_0;0;0;1;210.36;12663.00;tricycle;0;0
12703.00;panqian_motorcycle_71;0;0;543863877#1_0;0;0;1;210.38;12688.00;motorcycle;0;0
12708.00;liujin_tricycle_31;0;0;-51691749#4_0;0;0;1;143.79;12696.00;tricycle;0;0
12708.00;panqian_tricycle_64;0;0;543863877#1_0;0;0;1;210.38;12631.00;tricycle;0;0
12713.00;panqian_tricycle_68;0;0;543863877#1_0;0;0;1;210.38;12698.00;tricycle;0;0
12718.00;liujin_private_38;0;0;-51691749#4_0;0;0;1;143.78;12688.00;private;0;0
12719.00;liujin_private_58;0;0;-51691749#4_0;0;0;1;143.78;12692.00;private;0;0
12719.00;panqian_tricycle_70;0;0;543863877#1_0;0;0;1;210.36;12693.00;tricycle;0;0
12720.00;liujin_taxi_71;0;0;-51691749#4_0;0;0;1;143.77;12682.00;taxi;0;0
12721.00;liujin_taxi_75;0;0;-51691749#4_0;0;0;1;143.79;12707.00;taxi;0;0
12722.00;liujin_motorcycle_58;0;0;-51691749#4_0;0;0;1;143.79;12711.00;motorcycle;0;0
12723.00;liujin_tricycle_68;0;0;-51691749#4_0;0;0;1;143.79;12702.00;tricycle;0;0
12727.00;liujin_taxi_49;0;0;-51691749#4_0;0;0;1;143.79;12717.00;taxi;0;0
12737.00;panqian_motorcycle_70;0;0;543863877#1_0;0;0;1;210.38;12712.00;motorcycle;0;0
12745.00;jinxie_private_64;0;0;977360507#0_0;0;0;1;1136.47;12735.00;private;0;0
12749.00;houshan_private_71;0;0;1172895350#7_0;0;0;1;654.28;12739.00;private;0;0
12753.00;liujin_motorcycle_43;0;0;-51691749#4_0;0;0;1;143.78;12734.00;motorcycle;0;0
12756.00;panqian_motorcycle_52;0;0;543863877#1_0;0;0;1;210.36;12736.00;motorcycle;0;0
12765.00;panqian_motorcycle_72;0;0;543863877#1_0;0;0;1;210.38;12722.00;motorcycle;0;0
12768.00;liujin_motorcycle_66;0;0;-51691749#4_0;0;0;1;143.79;12749.00;motorcycle;0;0
12769.00;liujin_tricycle_62;0;0;-51691749#4_0;0;0;1;143.79;12746.00;tricycle;0;0
12789.00;panqian_motorcycle_38;0;0;543863877#1_0;0;0;1;210.37;12769.00;motorcycle;0;0
12790.00;liujin_tricycle_36;0;0;-51691749#4_0;0;0;1;143.76;12772.00;tricycle;0;0
12799.00;liujin_tricycle_39;0;0;-51691749#4_0;0;0;1;143.77;12780.00;tricycle;0;0
12808.00;liujin_motorcycle_77;0;0;-51691749#4_0;0;0;1;143.79;12794.00;motorcycle;0;0
12809.00;liujin_tricycle_64;0;0;-51691749#4_0;0;0;1;143.79;12776.00;tricycle;0;0
12809.00;panqian_motorcycle_39;0;0;543863877#1_0;0;0;1;210.38;12774.00;motorcycle;0;0
12814.00;panqian_motorcycle_73;0;0;543863877#1_0;0;0;1;210.35;12734.00;motorcycle;0;0
12814.00;houshan_tricycle_67;0;0;1172895350#7_0;0;0;1;654.28;12804.00;tricycle;0;0
12815.00;panqian_motorcycle_76;0;0;543863877#1_0;0;0;1;210.38;12759.00;motorcycle;0;0
12816.00;panqian_tricycle_14;0;0;543863877#1_0;0;0;1;210.38;12730.00;tricycle;0;0
12819.00;liujin_tricycle_72;0;0;-51691749#4_0;0;0;1;143.78;12803.00;tricycle;0;0
12820.00;liujin_tricycle_79;0;0;-51691749#4_0;0;0;1;143.77;12784.00;tricycle;0;0
12821.00;panqian_motorcycle_77;0;0;543863877#1_0;0;0;1;210.37;12794.00;motorcycle;0;0
12823.00;houshan_private_72;0;0;1172895350#7_0;0;0;1;654.29;12813.00;private;0;0
12828.00;panqian_tricycle_54;0;0;543863877#1_0;0;0;1;210.36;12799.00;tricycle;0;0
12833.00;panqian_motorcycle_36;0;0;543863877#1_0;0;0;1;210.35;12813.00;motorcycle;0;0
12837.00;liujin_tricycle_40;0;0;-51691749#4_0;0;0;1;143.79;12813.00;tricycle;0;0
12839.00;panqian_motorcycle_37;0;0;543863877#1_0;0;0;1;210.37;12827.00;motorcycle;0;0
12842.00;liujin_motorcycle_67;0;0;-51691749#4_0;0;0;1;143.79;12831.00;motorcycle;0;0
12845.00;panqian_motorcycle_78;0;0;543863877#1_0;0;0;1;210.38;12803.00;motorcycle;0;0
12851.00;liujin_tricycle_23;0;0;-51691749#4_0;0;0;1;143.78;12828.00;tricycle;0;0
12851.00;panqian_tricycle_71;0;0;543863877#1_0;0;0;1;210.38;12726.00;tricycle;0;0
12853.00;houshan_private_78;0;0;1172895350#7_0;0;0;1;654.29;12843.00;private;0;0
12856.00;liujin_motorcycle_51;0;0;-51691749#4_0;0;0;1;143.79;12841.00;motorcycle;0;0
12856.00;panqian_tricycle_72;0;0;543863877#1_0;0;0;1;210.38;12742.00;tricycle;0;0
12861.00;panqian_tricycle_75;0;0;543863877#1_0;0;0;1;210.37;12747.00;tricycle;0;0
12862.00;panqian_tricycle_76;0;0;543863877#1_0;0;0;1;210.36;12779.00;tricycle;0;0
12864.00;liujin_motorcycle_73;0;0;-51691749#4_0;0;0;1;143.77;12850.00;motorcycle;0;0
12871.00;panqian_tricycle_77;0;0;543863877#1_0;0;0;1;210.35;12784.00;tricycle;0;0
12875.00;liujin_motorcycle_39;0;0;-51691749#4_0;0;0;1;143.79;12859.00;motorcycle;0;0
12886.00;panqian_tricycle_37;0;0;543863877#1_0;0;0;1;210.38;12866.00;tricycle;0;0
12891.00;panqian_motorcycle_40;0;0;543863877#1_0;0;0;1;210.37;12880.00;motorcycle;0;0
12897.00;panqian_tricycle_74;0;0;543863877#1_0;0;0;1;210.37;12875.00;tricycle;0;0
12897.00;houshan_tricycle_77;0;0;1172895350#7_0;0;0;1;654.28;12887.00;tricycle;0;0
12902.00;liujin_private_17;0;0;-51691749#4_0;0;0;1;143.79;12890.00;private;0;0
12903.00;liujin_private_18;0;0;-51691749#4_0;0;0;1;143.77;12756.00;private;0;0
12903.00;panqian_tricycle_79;0;0;543863877#1_0;0;0;1;210.37;12751.00;tricycle;0;0
12904.00;liujin_private_42;0;0;-51691749#4_0;0;0;1;143.78;12807.00;private;0;0
12905.00;liujin_private_43;0;0;-51691749#4_0;0;0;1;143.78;12789.00;private;0;0
12906.00;liujin_private_50;0;0;-51691749#4_0;0;0;1;143.77;12855.00;private;0;0
12907.00;liujin_private_71;0;0;-51691749#4_0;0;0;1;143.76;12798.00;private;0;0
12908.00;liujin_private_72;0;0;-51691749#4_0;0;0;1;143.79;12740.00;private;0;0
12909.00;liujin_taxi_19;0;0;-51691749#4_0;0;0;1;143.79;12896.00;taxi;0;0
12910.00;liujin_taxi_46;0;0;-51691749#4_0;0;0;1;143.79;12863.00;taxi;0;0
12911.00;liujin_private_21;0;0;-51691749#4_0;0;0;1;143.78;12901.00;private;0;0
12912.00;liujin_taxi_48;0;0;-51691749#4_0;0;0;1;143.79;12874.00;taxi;0;0
12913.00;liujin_motorcycle_25;0;0;-51691749#4_0;0;0;1;143.78;12878.00;motorcycle;0;0
12924.00;liujin_tricycle_13;0;0;-51691749#4_0;0;0;1;143.78;12886.00;tricycle;0;0
12924.00;panqian_motorcycle_44;0;0;543863877#1_0;0;0;1;210.35;12896.00;motorcycle;0;0
12929.00;liujin_tricycle_22;0;0;-51691749#4_0;0;0;1;143.79;12868.00;tricycle;0;0
12929.00;panqian_tricycle_43;0;0;543863877#1_0;0;0;1;210.38;12914.00;tricycle;0;0
12933.00;panqian_tricycle_45;0;0;543863877#1_0;0;0;1;210.37;12908.00;tricycle;0;0
12938.00;houshan_tricycle_79;0;0;1172895350#7_0;0;0;1;654.28;12928.00;tricycle;0;0
12942.00;liujin_taxi_50;0;0;-51691749#4_0;0;0;1;143.79;12767.00;taxi;0;0
12943.00;liujin_taxi_53;0;0;-51691749#4_0;0;0;1;143.78;12836.00;taxi;0;0
12944.00;liujin_taxi_63;0;0;-51691749#4_0;0;0;1;143.78;12761.00;taxi;0;0
12945.00;liujin_taxi_69;0;0;-51691749#4_0;0;0;1;143.79;12752.00;taxi;0;0
12946.00;liujin_taxi_72;0;0;-51691749#4_0;0;0;1;143.76;12818.00;taxi;0;0
12947.00;liujin_motorcycle_18;0;0;-51691749#4_0;0;0;1;143.79;12936.00;motorcycle;0;0
12948.00;liujin_motorcycle_20;0;0;-51691749#4_0;0;0;1;143.78;12932.00;motorcycle;0;0
12949.00;liujin_motorcycle_45;0;0;-51691749#4_0;0;0;1;143.78;12923.00;motorcycle;0;0
12950.00;liujin_motorcycle_49;0;0;-51691749#4_0;0;0;1;143.79;12928.00;motorcycle;0;0
12951.00;liujin_private_53;0;0;-51691749#4_0;0;0;1;143.79;12941.00;private;0;0
12952.00;panqian_tricycle_46;0;0;543863877#1_0;0;0;1;210.37;12918.00;tricycle;0;0
12965.00;liujin_motorcycle_56;0;0;-51691749#4_0;0;0;1;143.79;12918.00;motorcycle;0;0
12965.00;panqian_motorcycle_29;0;0;543863877#1_0;0;0;1;210.38;12940.00;motorcycle;0;0
12966.00;liujin_motorcycle_12;0;0;-51691749#4_0;0;0;1;143.78;12956.00;motorcycle;0;0
12969.00;panqian_motorcycle_42;0;0;543863877#1_0;0;0;1;210.38;12943.00;motorcycle;0;0
12975.00;panqian_tricycle_48;0;0;543863877#1_0;0;0;1;210.36;12946.00;tricycle;0;0
12980.00;panqian_motorcycle_45;0;0;543863877#1_0;0;0;1;210.38;12928.00;motorcycle;0;0
12983.00;liujin_motorcycle_78;0;0;-51691749#4_0;0;0;1;143.79;12971.00;motorcycle;0;0
12984.00;liujin_motorcycle_79;0;0;-51691749#4_0;0;0;1;143.78;12960.00;motorcycle;0;0
12993.00;liujin_motorcycle_40;0;0;-51691749#4_0;0;0;1;143.79;12976.00;motorcycle;0;0
12994.00;liujin_tricycle_33;0;0;-51691749#4_0;0;0;1;143.77;12846.00;tricycle;0;0
12997.00;liujin_tricycle_38;0;0;-51691749#4_0;0;0;1;143.79;12882.00;tricycle;0;0
13002.00;liujin_private_54;0;0;-51691749#4_0;0;0;1;143.78;12982.00;private;0;0
13003.00;liujin_tricycle_48;0;0;-51691749#4_0;0;0;1;143.79;12988.00;tricycle;0;0
13004.00;liujin_tricycle_53;0;0;-51691749#4_0;0;0;1;143.78;12964.00;tricycle;0;0
13009.00;panqian_motorcycle_31;0;0;543863877#1_0;0;0;1;210.35;12994.00;motorcycle;0;0
13014.00;panqian_private_22;0;0;543863877#1_0;0;0;1;210.36;12764.00;private;0;0
13015.00;panqian_motorcycle_50;0;0;543863877#1_0;0;0;1;210.38;12951.00;motorcycle;0;0
13021.00;panqian_motorcycle_51;0;0;543863877#1_0;0;0;1;210.37;12985.00;motorcycle;0;0
13026.00;panqian_motorcycle_69;0;0;543863877#1_0;0;0;1;210.37;12960.00;motorcycle;0;0
13032.00;panqian_motorcycle_74;0;0;543863877#1_0;0;0;1;210.38;12974.00;motorcycle;0;0
13033.00;panqian_tricycle_27;0;0;543863877#1_0;0;0;1;210.36;12990.00;tricycle;0;0
13048.00;panqian_tricycle_44;0;0;543863877#1_0;0;0;1;210.37;13037.00;tricycle;0;0
13049.00;panqian_tricycle_51;0;0;543863877#1_0;0;0;1;210.35;13004.00;tricycle;0;0
13051.00;liujin_motorcycle_37;0;0;-51691749#4_0;0;0;1;143.78;12996.00;motorcycle;0;0
13056.00;liujin_motorcycle_61;0;0;-51691749#4_0;0;0;1;143.79;13020.00;motorcycle;0;0
13062.00;liujin_private_25;0;0;-51691749#4_0;0;0;1;143.79;13050.00;private;0;0
13063.00;liujin_tricycle_18;0;0;-51691749#4_0;0;0;1;143.79;13036.00;tricycle;0;0
13064.00;panqian_tricycle_39;0;0;543863877#1_0;0;0;1;210.36;13052.00;tricycle;0;0
13068.00;liujin_tricycle_19;0;0;-51691749#4_0;0;0;1;143.78;13041.00;tricycle;0;0
13073.00;jinxie_tricycle_62;0;0;977360507#0_0;0;0;1;1136.47;13063.00;tricycle;0;0
13076.00;liujin_tricycle_28;0;0;-51691749#4_0;0;0;1;143.78;13015.00;tricycle;0;0
13082.00;liujin_tricycle_16;0;0;-51691749#4_0;0;0;1;143.78;13071.00;tricycle;0;0
13082.00;panqian_tricycle_38;0;0;543863877#1_0;0;0;1;210.35;13063.00;tricycle;0;0
13083.00;liujin_tricycle_41;0;0;-51691749#4_0;0;0;1;143.77;13030.00;tricycle;0;0
13089.00;panqian_motorcycle_41;0;0;543863877#1_0;0;0;1;210.37;13067.00;motorcycle;0;0
13093.00;liujin_tricycle_44;0;0;-51691749#4_0;0;0;1;143.78;13025.00;tricycle;0;0
13093.00;panqian_motorcycle_43;0;0;543863877#1_0;0;0;1;210.36;13081.00;motorcycle;0;0
13097.00;panqian_tricycle_40;0;0;543863877#1_0;0;0;1;210.37;13072.00;tricycle;0;0
13097.00;jinxie_tricycle_65;0;0;977360507#0_0;0;0;1;1136.46;13083.00;tricycle;0;0
13099.00;liujin_tricycle_42;0;0;-51691749#4_0;0;0;1;143.79;13087.00;tricycle;0;0
13100.00;liujin_tricycle_45;0;0;-51691749#4_0;0;0;1;143.78;13009.00;tricycle;0;0
13102.00;panqian_tricycle_41;0;0;543863877#1_0;0;0;1;210.37;13057.00;tricycle;0;0
13103.00;panqian_tricycle_42;0;0;543863877#1_0;0;0;1;210.37;13077.00;tricycle;0;0
13106.00;jinxie_tricycle_71;0;0;977360507#0_0;0;0;1;1136.45;13096.00;tricycle;0;0
13109.00;liujin_tricycle_46;0;0;-51691749#4_0;0;0;1;143.78;13046.00;tricycle;0;0
13109.00;panqian_tricycle_49;0;0;543863877#1_0;0;0;1;210.37;13042.00;tricycle;0;0
13114.00;liujin_tricycle_43;0;0;-51691749#4_0;0;0;1;143.79;13104.00;tricycle;0;0
13119.00;liujin_private_24;0;0;-51691749#4_0;0;0;1;143.79;13061.00;private;0;0
13120.00;liujin_tricycle_66;0;0;-51691749#4_0;0;0;1;143.79;13092.00;tricycle;0;0
13121.00;liujin_tricycle_70;0;0;-51691749#4_0;0;0;1;143.79;12823.00;tricycle;0;0
13123.00;panqian_motorcycle_75;0;0;543863877#1_0;0;0;1;210.37;13113.00;motorcycle;0;0
13128.00;panqian_tricycle_36;0;0;543863877#1_0;0;0;1;210.36;13108.00;tricycle;0;0
13134.00;panqian_tricycle_62;0;0;543863877#1_0;0;0;1;210.36;12957.00;tricycle;0;0
13141.00;panqian_tricycle_69;0;0;543863877#1_0;0;0;1;210.37;12936.00;tricycle;0;0
13151.00;panqian_motorcycle_48;0;0;543863877#1_0;0;0;1;210.38;13137.00;motorcycle;0;0
13153.00;liujin_tricycle_63;0;0;-51691749#4_0;0;0;1;143.78;13142.00;tricycle;0;0
13155.00;panqian_tricycle_73;0;0;543863877#1_0;0;0;1;210.37;12999.00;tricycle;0;0
13158.00;liujin_tricycle_24;0;0;-51691749#4_0;0;0;1;143.79;13147.00;tricycle;0;0
13163.00;liujin_tricycle_65;0;0;-51691749#4_0;0;0;1;143.79;13137.00;tricycle;0;0
13168.00;liujin_tricycle_67;0;0;-51691749#4_0;0;0;1;143.79;13124.00;tricycle;0;0
13168.00;panqian_motorcycle_79;0;0;543863877#1_0;0;0;1;210.38;13146.00;motorcycle;0;0
13169.00;liujin_tricycle_71;0;0;-51691749#4_0;0;0;1;143.79;13127.00;tricycle;0;0
13173.00;panqian_motorcycle_49;0;0;543863877#1_0;0;0;1;210.38;13163.00;motorcycle;0;0
13179.00;panqian_tricycle_66;0;0;543863877#1_0;0;0;1;210.35;13158.00;tricycle;0;0
13184.00;panqian_tricycle_78;0;0;543863877#1_0;0;0;1;210.38;13117.00;tricycle;0;0
13198.00;liujin_motorcycle_29;0;0;-51691749#4_0;0;0;1;143.78;13188.00;motorcycle;0;0
13204.00;liujin_tricycle_37;0;0;-51691749#4_0;0;0;1;143.78;13178.00;tricycle;0;0
13213.00;liujin_private_32;0;0;-51691749#4_0;0;0;1;143.79;13157.00;private;0;0
13214.00;liujin_tricycle_51;0;0;-51691749#4_0;0;0;1;143.79;13184.00;tricycle;0;0
13216.00;panqian_tricycle_67;0;0;543863877#1_0;0;0;1;210.36;13205.00;tricycle;0;0
13219.00;liujin_motorcycle_41;0;0;-51691749#4_0;0;0;1;143.77;13207.00;motorcycle;0;0
13223.00;liujin_tricycle_52;0;0;-51691749#4_0;0;0;1;143.79;13193.00;tricycle;0;0
13228.00;liujin_tricycle_69;0;0;-51691749#4_0;0;0;1;143.78;13173.00;tricycle;0;0
13229.00;liujin_tricycle_75;0;0;-51691749#4_0;0;0;1;143.78;13131.00;tricycle;0;0
13243.00;liujin_tricycle_73;0;0;-51691749#4_0;0;0;1;143.77;13233.00;tricycle;0;0
13243.00;panqian_tricycle_47;0;0;543863877#1_0;0;0;1;210.37;13233.00;tricycle;0;0
13248.00;liujin_private_34;0;0;-51691749#4_0;0;0;1;143.78;13067.00;private;0;0
13249.00;liujin_tricycle_55;0;0;-51691749#4_0;0;0;1;143.77;13238.00;tricycle;0;0
13265.00;panqian_tricycle_31;0;0;543863877#1_0;0;0;1;210.38;13255.00;tricycle;0;0
13271.00;panqian_private_14;0;0;543863877#1_0;0;0;1;210.38;13172.00;private;0;0
13275.00;liujin_tricycle_34;0;0;-51691749#4_0;0;0;1;143.77;13263.00;tricycle;0;0
13299.00;liujin_motorcycle_54;0;0;-51691749#4_0;0;0;1;143.78;13284.00;motorcycle;0;0
13299.00;panqian_private_20;0;0;543863877#1_0;0;0;1;210.37;13178.00;private;0;0
13300.00;panqian_motorcycle_54;0;0;543863877#1_0;0;0;1;210.38;13281.00;motorcycle;0;0
13301.00;panqian_motorcycle_55;0;0;543863877#1_0;0;0;1;210.38;13289.00;motorcycle;0;0
13304.00;liujin_tricycle_35;0;0;-51691749#4_0;0;0;1;143.78;13293.00;tricycle;0;0
13314.00;panqian_motorcycle_33;0;0;543863877#1_0;0;0;1;210.38;13293.00;motorcycle;0;0
13319.00;panqian_motorcycle_68;0;0;543863877#1_0;0;0;1;210.36;13285.00;motorcycle;0;0
13323.00;panqian_tricycle_21;0;0;543863877#1_0;0;0;1;210.36;13310.00;tricycle;0;0
13328.00;panqian_tricycle_23;0;0;543863877#1_0;0;0;1;210.37;13305.00;tricycle;0;0
13329.00;liujin_tricycle_61;0;0;-51691749#4_0;0;0;1;143.76;13319.00;tricycle;0;0
13346.00;liujin_tricycle_77;0;0;-51691749#4_0;0;0;1;143.79;13333.00;tricycle;0;0
13358.00;panqian_private_21;0;0;543863877#1_0;0;0;1;210.36;13183.00;private;0;0
13359.00;panqian_private_23;0;0;543863877#1_0;0;0;1;210.37;12580.00;private;0;0
13360.00;panqian_private_26;0;0;543863877#1_0;0;0;1;210.37;13327.00;private;0;0
13361.00;panqian_private_27;0;0;543863877#1_0;0;0;1;210.37;13332.00;private;0;0
13362.00;panqian_private_28;0;0;543863877#1_0;0;0;1;210.36;12396.00;private;0;0
13363.00;liujin_motorcycle_38;0;0;-51691749#4_0;0;0;1;143.79;13349.00;motorcycle;0;0
13363.00;panqian_private_30;0;0;543863877#1_0;0;0;1;210.37;13318.00;private;0;0
13364.00;panqian_private_31;0;0;543863877#1_0;0;0;1;210.37;13276.00;private;0;0
13365.00;panqian_private_32;0;0;543863877#1_0;0;0;1;210.38;13101.00;private;0;0
13366.00;panqian_private_34;0;0;543863877#1_0;0;0;1;210.37;13322.00;private;0;0
13367.00;panqian_private_35;0;0;543863877#1_0;0;0;1;210.36;12458.00;private;0;0
13368.00;panqian_private_36;0;0;543863877#1_0;0;0;1;210.36;13237.00;private;0;0
13369.00;liujin_private_36;0;0;-51691749#4_0;0;0;1;143.78;13252.00;private;0;0
13369.00;panqian_private_37;0;0;543863877#1_0;0;0;1;210.36;12619.00;private;0;0
13370.00;liujin_private_39;0;0;-51691749#4_0;0;0;1;143.78;13001.00;private;0;0
13370.00;panqian_private_38;0;0;543863877#1_0;0;0;1;210.37;12667.00;private;0;0
13371.00;liujin_private_41;0;0;-51691749#4_0;0;0;1;143.78;13167.00;private;0;0
13371.00;panqian_private_39;0;0;543863877#1_0;0;0;1;210.38;13220.00;private;0;0
13372.00;liujin_private_47;0;0;-51691749#4_0;0;0;1;143.79;13118.00;private;0;0
13372.00;panqian_private_40;0;0;543863877#1_0;0;0;1;210.38;12673.00;private;0;0
13373.00;liujin_private_48;0;0;-51691749#4_0;0;0;1;143.76;13075.00;private;0;0
13373.00;panqian_private_41;0;0;543863877#1_0;0;0;1;210.38;13096.00;private;0;0
13374.00;liujin_private_51;0;0;-51691749#4_0;0;0;1;143.78;13247.00;private;0;0
13374.00;panqian_private_42;0;0;543863877#1_0;0;0;1;210.38;12860.00;private;0;0
13375.00;liujin_private_52;0;0;-51691749#4_0;0;0;1;143.79;13258.00;private;0;0
13375.00;panqian_private_43;0;0;543863877#1_0;0;0;1;210.38;12855.00;private;0;0
13376.00;liujin_private_56;0;0;-51691749#4_0;0;0;1;143.76;13212.00;private;0;0
13376.00;panqian_private_44;0;0;543863877#1_0;0;0;1;210.38;12850.00;private;0;0
13377.00;liujin_private_60;0;0;-51691749#4_0;0;0;1;143.79;13222.00;private;0;0
13377.00;panqian_private_45;0;0;543863877#1_0;0;0;1;210.36;12838.00;private;0;0
13378.00;liujin_private_66;0;0;-51691749#4_0;0;0;1;143.79;13314.00;private;0;0
13378.00;panqian_private_46;0;0;543863877#1_0;0;0;1;210.36;13031.00;private;0;0
13379.00;liujin_private_68;0;0;-51691749#4_0;0;0;1;143.76;13108.00;private;0;0
13379.00;panqian_private_47;0;0;543863877#1_0;0;0;1;210.38;12885.00;private;0;0
13380.00;liujin_private_69;0;0;-51691749#4_0;0;0;1;143.77;13113.00;private;0;0
13380.00;panqian_private_48;0;0;543863877#1_0;0;0;1;210.38;12902.00;private;0;0
13381.00;liujin_private_74;0;0;-51691749#4_0;0;0;1;143.78;13337.00;private;0;0
13381.00;panqian_private_49;0;0;543863877#1_0;0;0;1;210.35;12932.00;private;0;0
13382.00;liujin_private_75;0;0;-51691749#4_0;0;0;1;143.78;13362.00;private;0;0
13382.00;panqian_private_50;0;0;543863877#1_0;0;0;1;210.36;13025.00;private;0;0
13383.00;liujin_private_79;0;0;-51691749#4_0;0;0;1;143.79;13327.00;private;0;0
13383.00;panqian_private_51;0;0;543863877#1_0;0;0;1;210.37;12547.00;private;0;0
13384.00;liujin_taxi_23;0;0;-51691749#4_0;0;0;1;143.79;13055.00;taxi;0;0
13384.00;panqian_private_52;0;0;543863877#1_0;0;0;1;210.38;12923.00;private;0;0
13385.00;liujin_taxi_38;0;0;-51691749#4_0;0;0;1;143.77;12992.00;taxi;0;0
13385.00;panqian_private_53;0;0;543863877#1_0;0;0;1;210.36;12979.00;private;0;0
13386.00;liujin_taxi_39;0;0;-51691749#4_0;0;0;1;143.79;13274.00;taxi;0;0
13386.00;panqian_private_54;0;0;543863877#1_0;0;0;1;210.37;13008.00;private;0;0
13387.00;liujin_taxi_40;0;0;-51691749#4_0;0;0;1;143.79;13298.00;taxi;0;0
13387.00;panqian_private_55;0;0;543863877#1_0;0;0;1;210.38;13020.00;private;0;0
13388.00;liujin_taxi_41;0;0;-51691749#4_0;0;0;1;143.79;13203.00;taxi;0;0
13388.00;panqian_private_56;0;0;543863877#1_0;0;0;1;210.38;12968.00;private;0;0
13389.00;liujin_taxi_43;0;0;-51691749#4_0;0;0;1;143.78;13098.00;taxi;0;0
13389.00;panqian_private_57;0;0;543863877#1_0;0;0;1;210.38;12590.00;private;0;0
13390.00;liujin_taxi_44;0;0;-51691749#4_0;0;0;1;143.79;13218.00;taxi;0;0
13390.00;panqian_private_58;0;0;543863877#1_0;0;0;1;210.37;12603.00;private;0;0
13391.00;liujin_taxi_51;0;0;-51691749#4_0;0;0;1;143.78;13152.00;taxi;0;0
13391.00;panqian_private_61;0;0;543863877#1_0;0;0;1;210.36;12513.00;private;0;0
13392.00;liujin_taxi_52;0;0;-51691749#4_0;0;0;1;143.78;13162.00;taxi;0;0
13392.00;panqian_private_63;0;0;543863877#1_0;0;0;1;210.35;13270.00;private;0;0
13393.00;liujin_taxi_54;0;0;-51691749#4_0;0;0;1;143.77;13268.00;taxi;0;0
13393.00;panqian_private_66;0;0;543863877#1_0;0;0;1;210.37;13344.00;private;0;0
13394.00;liujin_taxi_55;0;0;-51691749#4_0;0;0;1;143.78;13309.00;taxi;0;0
13394.00;panqian_private_67;0;0;543863877#1_0;0;0;1;210.38;12890.00;private;0;0
13395.00;liujin_taxi_56;0;0;-51691749#4_0;0;0;1;143.79;13345.00;taxi;0;0
13395.00;panqian_private_68;0;0;543863877#1_0;0;0;1;210.37;13353.00;private;0;0
13396.00;liujin_taxi_59;0;0;-51691749#4_0;0;0;1;143.78;13242.00;taxi;0;0
13396.00;panqian_private_69;0;0;543863877#1_0;0;0;1;210.37;13349.00;private;0;0
13397.00;liujin_taxi_60;0;0;-51691749#4_0;0;0;1;143.77;13288.00;taxi;0;0
